,id,name,quality,numOfRatings,department,wouldTakeAgainPercent,difficulty
1726,2420727,Caleb Salgado,0.0,0,French,N/A,0
1727,2422304,Karen Holmberg,5.0,3,Anthropology,100,2
1728,2329693,Kent Minturn,2.0,1,Art History,0,3
1729,2330921,DeAngela Duff,5.0,1,Graphic Arts,100,4
1730,2330973,Kimberly Adams,0.0,0,Communication,N/A,0
1731,2331206,Lee Dannay,4.0,1,Music,100,3
1732,2331574,Angel Ruiz,4.3,3,Spanish,100,3.7
1733,2333676,Michael Gilraine,4.7,6,Economics,100,2.8
1734,2334731,Shane Smith,0.0,0,Education,N/A,0
1735,2335705,Al Golzari,5.0,2,Marketing,100,2.5
1736,2399246,Stefanie Jones,0.0,0,African Studies,N/A,0
1737,2401025,Robert Gordon,0.0,0,Finance,N/A,0
1738,2401238,Melanie Langer,0.0,0,Psychology,N/A,0
1739,2402134,Marisol Franco,0.0,0,Real Estate,N/A,0
1740,2402347,Charles Collot,2.3,8,Mathematics,13,4
1741,2402812,Kyle Catto,0.0,0,Political Science,N/A,0
1742,2404516,Peter Newman,3.0,2,Film amp Television,50,1.5
1743,2404721,Marc Somnolet,5.0,1,Marketing,100,4
1744,2436446,Amir Shpilka,3.7,3,Computer Science,34,4
1745,2437163,Andrea Brandon,3.0,1,Psychology,100,1
1746,2437204,Rosalind Fredericks,4.0,1,Social Science,0,4
1747,2437215,Alan Abrams,5.0,1,Foreign Languages,100,3
1748,2437279,Christine Fewell,4.0,2,Social Work,100,3
1749,2439834,Bruce Edelstein,0.0,0,Art History,100,0
1750,2439999,Ido Davidesco,4.5,2,Neurological Sciences,100,1.5
1751,2442163,Elena Aleksandrova,3.8,5,French,60,3.2
1752,2346603,Edward Seidman,0.0,0,Psychology,N/A,0
1753,2346924,Alvarez-Pousa Omar,0.0,0,Marketing,N/A,0
1754,2346977,Matthew Polci,3.7,3,Real Estate,67,3.3
1755,2348086,Carlos Carmona-Fontaine,4.3,11,Biology,84,2.8
1756,2348308,Laura Murray,3.5,2,Anthropology,50,3.5
1757,2423358,Claire Kilroy,4.0,1,Writing,100,1
1758,2424369,Jane Galasso,2.0,4,Education,25,4.3
1759,2356048,Aditi Mitra,2.5,2,Physics,50,3.5
1760,2356188,Erica Anderson,0.0,0,Writing,N/A,0
1761,2356283,Federico Favali,4.0,1,Music,100,1
1762,2357086,Daniel Dipaolo,5.0,5,Music,100,1.8
1763,2357493,Richard Hochhauser,1.0,1,Marketing,0,3
1764,2357893,Nikhil Bhasin,5.0,4,Real Estate,100,3.3
1765,2428346,Elena Ducci,5.0,1,Italian,100,2
1766,2429459,Zane Koss,5.0,1,English,100,3
1767,2430466,Earl Carr,5.0,2,International Affairs,100,4
1768,2430932,Mike Amezcua,3.9,11,History,73,2.5
1769,2431942,Kurt Nelson,3.0,1,Music,0,4
1770,2433450,Erag Ramizi,3.2,5,Cultural Studies,60,3.2
1771,2435154,Marianna Rubino,0.0,0,Speech & Hearing Sciences,N/A,0
1772,2465799,Gabe Cuzillo,0.0,0,Interactive Telecommunications,N/A,0
1773,2466211,Urmila Mohan,0.0,0,Liberal Studies,N/A,0
1774,2467156,Alicia Gleason,5.0,1,Writing,100,3
1775,2467975,Ivana Dolezalova,0.0,0,Film amp Television,N/A,0
1776,2468966,Ted Conover,0.0,0,Journalism,N/A,0
1777,2470387,Chelsia Marcius,5.0,5,Journalism,100,2.8
1778,2470522,Kit Fine,2.0,1,Philosophy,0,5
1779,2474731,Jenny Shaffer,0.0,0,Art History,N/A,0
1780,2368009,Harold Jennings,0.0,0,Dental,N/A,0
1781,2368662,Nancy Agabian,3.5,2,Writing,50,2.5
1782,2368981,Cristina Silva,0.0,0,Journalism,N/A,0
1783,2370944,Gregory Delaine,0.0,0,Real Estate,N/A,0
1784,2371685,Jeffrey Spear,5.0,1,Anthropology,100,4
1785,2372467,Ismail Alatas,5.0,2,Middle Eastern Studies,100,4
1786,2372657,Naoko Sourial,5.0,1,East Asian Studies,100,2
1787,2372707,Takako Kono,4.0,1,Social Work,100,3
1788,2450926,Shiyu Chen,0.0,0,Chemistry,N/A,0
1789,2451038,Katie Rejsek,5.0,1,English,100,2
1790,2451914,Diane Wong,5.0,2,Interdisciplinary Studies,100,2.5
1791,2452601,Irving Schenkler,0.0,0,Business,N/A,0
1792,2454315,Johannes Morstein,0.0,0,Chemistry,N/A,0
1793,2454453,Jennifer Brite,4.3,3,Statistics,67,2
1794,2454583,Claudia Salazar,2.0,2,Spanish,0,3.5
1795,2455304,Chris Dorr,4.0,1,Film & Television,100,3
1796,2379408,Ludovic Righetti,4.0,1,Engineering,75,4
1797,2379539,Munira Olia,4.8,5,Psychology,100,3.2
1798,2380410,Bowen Yu,5.0,2,Computer Science,50,5
1799,2380564,Sasha Disko,3.6,5,History,80,3.4
1800,2381725,Steven Hahn,2.3,4,History,50,3
1801,2381737,Denis Silantyev,3.7,6,Mathematics,67,3.5
1802,2382562,Mary Brabeck,4.0,1,Psychology,100,3
1803,2382669,Mary Longworth,0.0,0,Writing,N/A,0
1804,2382786,Zolia Del-Villar,0.0,0,Social Work,N/A,0
1805,2384247,Jose Figueroa-Carle,4.8,6,Spanish,100,1.8
1806,2385200,Megan Gingrich,0.0,0,Nursing,N/A,0
1807,2385891,Sarah Lebovitz,0.0,0,Information Science,N/A,0
1808,2386630,Jordan Orosco,5.0,1,Biology,100,3
1809,2386668,Stephen Soler,2.0,2,Real Estate,0,3.5
1810,2387043,Nadim Kobeissi,0.0,0,Computer Science,N/A,0
1811,2389120,Deirdre Greenidge,0.0,0,Biology,N/A,0
1812,2389369,Rochelle Miller,4.5,2,Cinema,100,3
1813,2389385,Terry Astuto,0.0,0,Education,N/A,0
1814,2389599,Delaram Takyar,5.0,2,Sociology,100,3.5
1815,2389607,Godfried Toussaint,0.0,0,Computer Science,N/A,0
1816,2389665,Sheldon Wayman,1.0,3,Tourism Management,0,2.7
1817,2390099,Gary Schocker,0.0,0,Music Performance,N/A,0
1818,2391481,Kai-Wen Hsueh,0.0,0,Accounting,N/A,0
1819,2392950,Gregory Roth,0.0,0,Occupational Therapy,N/A,0
1820,2393254,Cameron Martin,3.7,3,Art,67,2.7
1821,2393689,Hargungeet Singh,0.0,0,Economics,N/A,0
1822,2394130,Adam Carter,1.0,1,Neurological Sciences,0,5
1823,2498983,Nina dAlessandro,0.0,0,English,N/A,0
1824,2499298,JOHN Rahaim,5.0,1,Marketing,100,2
1825,2499917,Anika Sharma,5.0,1,Marketing,100,3
1826,2500990,Rena Hagver,0.0,0,Chemistry,N/A,0
1827,2501549,Jesse Seegers,0.0,0,Engineering,100,0
1828,2502091,Yichen Zhang,5.0,1,Statistics,100,3
1829,2502579,Louis Karchin,0.0,0,Music,N/A,0
1830,2503589,Lai-Sang Young,0.0,0,Mathematics,N/A,0
1831,2481163,Diego Reinero,0.0,0,Psychology,N/A,0
1832,2481224,James Traub,1.0,2,International Relations,0,5
1833,2481322,Keyanah Freeland Nurse,0.0,0,History,N/A,0
1834,2481642,Victoria Grubbs,0.0,0,Communication,N/A,0
1835,2481772,Eric Hodges,3.0,1,East Asian Studies,0,4
1836,2482303,Melissa Lozada-Oliva,0.0,0,Writing,N/A,0
1837,2482589,Andrew Ribner,5.0,1,Psychology,100,1
1838,2483423,Patrick Sharkey,0.0,0,Sociology,N/A,0
1839,2411956,Vivienne Badaan,5.0,1,Psychology,100,3
1840,2412011,Xinyi Hu,0.0,0,Mathematics,N/A,0
1841,2412023,Dan Mikesell,4.0,1,Digital Arts,100,4
1842,2413460,Igor Chikunov,0.0,0,Dental,N/A,0
1843,2413549,Kerry O'Grady,0.0,0,Communication,N/A,0
1844,2414145,Pui Shan Fiona Hui,5.0,2,East Asian Studies,100,2
1845,2414626,Ilavenil Meena Kandasamy,0.0,0,Women's Studies,N/A,0
1846,2415278,Sumita Singh,0.0,0,Professional Programs,N/A,0
1847,2486630,Pascal Lavergne,1.0,3,Economics,0,4.7
1848,2486711,Stacen Keating,0.0,0,Nursing,N/A,0
1849,2488114,Yvonne Zagzag,5.0,1,Physics,100,2
1850,2489656,Jose Pagan,5.0,1,Public Policy,100,1
1851,2489844,Derek Sylvan,0.0,0,Environmental Science,N/A,0
1852,2490187,Hannah Freed-Thall,5.0,1,French,100,3
1853,2491068,Dylon Robbins,3.0,2,Anthropology,0,2
1854,2491760,John Maher,0.0,0,Writing,N/A,0
1855,2518023,Lauren Duca,1.0,1,Journalism,0,1
1856,2519432,Tine Paulsen,0.0,0,Political Science,N/A,0
1857,2519433,Emma Maniere,0.0,0,Social Science,N/A,0
1858,2519622,Tuomo Kuusi,0.0,0,Mathematics,N/A,0
1859,2521083,Michael Seltenreich,0.0,0,Music,N/A,0
1860,2522171,Craig Burton,0.0,0,Literature,N/A,0
1861,2522220,Leanne Shapton,0.0,0,Writing,N/A,0
1862,2522402,stephen small,0.0,0,Biology,N/A,0
1863,2496174,Jean-Philippe Schmitt-Graff,0.0,0,French,N/A,0
1864,2496476,Margaret Araneo,4.0,1,Theater,100,3
1865,2497085,Ahmed Ferhadi,5.0,1,Middle Eastern Studies,100,3
1866,2497761,Ian Bremmer,0.0,0,Political Science,N/A,0
1867,2498099,Jan Roberts,2.0,2,Social Work,0,3.5
1868,2498312,Jim Tolisano,4.0,1,Interdisciplinary Studies,100,3
1869,2498682,Natasha Benjamin,5.0,2,Communication,100,4
1870,2498694,Alexandria Istok,5.0,1,Classics,100,4
1871,2442950,Zuo Tang,5.0,1,Mathematics,100,3
1872,2443083,Dianne Ramdeholl,0.0,0,Writing,N/A,0
1873,2443102,Zara DeLuca,4.0,1,Speech amp Hearing Sciences,100,3
1874,2443200,Deion Gibson,0.0,0,Economics,N/A,0
1875,2444296,Kurt Fulepp,5.0,2,Finance,100,4
1876,2444439,Federico Buonerba,5.0,3,Career Development,100,3.3
1877,2445367,Clara Fernández-Vara,1.0,1,Art amp Design,50,5
1878,2547299,Lena Scheen,5.0,1,Humanities,100,3
1879,2547845,Stergios-Orestis Kolokotronis,4.0,1,Environmental Science,100,4
1880,2548639,Madeline Gilbert,1.0,1,Spanish,0,5
1881,2549319,Christine Monaghan,5.0,1,International Studies,100,2
1882,2550957,Valentina Contini,5.0,2,Italian,100,2
1883,2551981,I-Hsin Chung,1.0,1,Computer Science,0,4
1884,2551986,Seetharami Seelam,1.0,1,Computer Science,0,4
1885,2552039,Anna Stielau,5.0,1,Communication,100,3
1886,2450222,Dove Pedlosky,5.0,1,Communication,100,2
1887,2450262,Raymond Scannell,0.0,0,Sociology,N/A,0
1888,2450525,Yasmin Khan,1.4,8,Marketing,0,4.2
1889,2450537,Abidali Mohamedali,1.5,2,Biochemistry,0,5
1890,2451170,Jed Bernstein,5.0,1,Marketing,50,2
1891,2454451,Olivia Mendivil Ramos,1.0,2,Mathematics,0,4
1892,2455309,Ray Blackburn,4.5,2,Film & Television,100,1
1893,2456930,Nathalie Handal,0.0,0,Arts & Sciences,N/A,0
1894,2561936,Yiannis Tselekounis,5.0,1,Computer Science,100,2
1895,2562685,Nicholas Geacintov,4.0,2,Chemistry,100,2
1896,2562723,Siyao Guo,5.0,2,Computer Science,100,4
1897,2562726,Zhibin Chen,5.0,1,Computer Science,100,3
1898,2563665,Jennifer Trowbridge,3.0,1,Anthropology,100,2
1899,2563938,Diane Barrett,0.0,0,Nutrition & Foods,N/A,0
1900,2566558,Carl Skelton,5.0,1,Interdisciplinary Studies,100,1
1901,2566911,Mara Rosenblatt,2.0,1,Psychology,0,1
1902,2567226,Josh Panknin,0.0,0,Real Estate,N/A,0
1903,2567269,Daniel Davison,1.0,1,Professional Programs,0,3
1904,2567629,Anna Mazzucato,0.0,0,Mathematics,N/A,0
1905,2569245,Michael Blanton,0.0,0,Arts & Sciences,N/A,0
1906,2569737,Shrishti Ahuja,0.0,0,Biology,N/A,0
1907,2569880,Maria Brea,5.0,1,Speech & Hearing Sciences,100,1
1908,2570248,Ralph Whyte,5.0,1,Music,100,3
1909,2570410,Erica Love,3.0,1,Art,0,3
1910,2570567,Alexis Gambis,5.0,1,Film amp Television,100,1
1911,2571252,Jessica Kalbfeld,2.0,1,Sociology,0,4
1912,2571469,Susan Lee,0.0,0,Dance,N/A,0
1913,2571908,Colette Perold,2.5,2,Communication,0,3
1914,2572142,Jonathan Haidt,0.0,0,Psychology,N/A,0
1915,2572993,Lauren Greenspan,0.0,0,Liberal Arts amp Sciences,N/A,0
1916,2573861,Gabbrielle Johnson,5.0,2,Philosophy,100,3
1917,2576925,Trellace Lawrimore,0.0,0,Political Science,N/A,0
1918,2473139,Melanie Heydari,5.0,2,Literature,100,4
1919,2474449,Susanah Romney,2.0,2,History,50,4.5
1920,2583532,Judite Blanc,0.0,0,Psychology,N/A,0
1921,2584800,Jeannie Chandler,0.0,0,Philosophy,N/A,0
1922,2586539,Jessie Austrian,5.0,1,Independent Studies,100,3
1923,2587622,Doug Steinberg,0.0,0,Marketing,N/A,0
1924,2587628,John Polis,3.0,1,Marketing,0,4
1925,2588464,Philip Woods,0.0,0,History,N/A,0
1926,2588465,Julia Stowe,0.0,0,Health Science,N/A,0
1927,2588466,Nick Andrews,0.0,0,Health Science,N/A,0
1928,2557847,Marlene Reich,0.0,0,German,N/A,0
1929,2557954,MC Hyland,0.0,0,English,100,0
1930,2559025,Bryan Hayslett,5.0,1,Music,100,3
1931,2559135,Arthur Chi'en,5.0,2,Journalism,100,2.5
1932,2559886,Josh Meisel,5.0,1,Mathematics,100,3
1933,2560041,Ferre Denis,0.0,0,History,N/A,0
1934,2560082,Roberto Pierri,0.0,0,Psychology,N/A,0
1935,2560352,Sabrina Dhawan,5.0,1,Writing,100,4
1936,2591453,Robert Madramootoo,2.5,2,Biology,0,4
1937,2591574,Kevin Derricotte,0.0,0,Business,N/A,0
1938,2591800,Micaela Paredes Barraza,5.0,1,Spanish,100,1
1939,2592622,Jerohm Villanueva,0.0,0,Dance,N/A,0
1940,2592864,Joel Derfner,5.0,1,Theater,100,1
1941,2592868,Matthew Spigelman,0.0,0,Anthropology,N/A,0
1942,2593114,Angela Wong,0.0,0,Writing,N/A,0
1943,2594502,Dina Siddiqi,4.0,1,Liberal Arts amp Sciences,50,3
1944,2483468,Jordan MacKenzie,5.0,1,Philosophy,100,2
1945,2483815,Dana Edell,0.0,0,Educational Theater,N/A,0
1946,2483881,Nick Bazzano,0.0,0,Philosophy,N/A,0
1947,2484173,Ryan Ruff,0.0,0,Statistics,N/A,0
1948,2484722,Johanna Frymoyer,1.0,1,Music,0,5
1949,2485054,Stacey Sotirhos,0.0,0,Education,N/A,0
1950,2486229,Pamela Brown,0.0,0,Liberal Studies,N/A,0
1951,2486530,Anthony Chiaravelotti,0.0,0,Administration,N/A,0
1952,2600591,Jiani Lian,5.0,1,Foreign Languages,100,3
1953,2601141,Christian Frock,3.0,1,Art & Visual Culture,0,5
1954,2601152,Sharon Friedman,0.0,0,Writing,N/A,0
1955,2601161,Lizzie Skurnick,0.0,0,Writing,N/A,0
1956,2601285,Kristin Horton,5.0,1,Theater,100,2
1957,2601321,Felix Danbold,5.0,1,Management,100,3
1958,2601473,Isabel Cadenas Canon,2.0,1,Spanish,0,4
1959,2601475,Sebastian Lavezzolo,2.0,1,Political Science,0,3
1960,2495128,Lesha Shah,0.0,0,Medicine,N/A,0
1961,2495569,Terrence Cullen,5.0,1,French,100,2
1962,2495919,Claire de Obaldia,2.5,2,Liberal Studies,67,5
1963,2608944,Lisa Milinazzo,0.0,0,Film & Television,N/A,0
1964,2608995,Jacquline Jaffe,0.0,0,Literature,N/A,0
1965,2610130,Mohammed Nadiri,0.0,0,Economics,N/A,0
1966,2610394,Elizabeth Bejarano,5.0,1,English,100,4
1967,2610545,Cecile Bishop,0.0,0,French,N/A,0
1968,2610566,Nikolai Preuschoff,5.0,1,German,100,2
1969,2610568,Guido Hesselmann,5.0,1,Psychology,100,1
1970,2610569,Elke Bruens,3.5,2,German,100,1.5
1971,2594532,Omar Montana,0.0,0,Sociology,N/A,0
1972,2596372,Gwyneth Bravo,0.0,0,Music,N/A,0
1973,2596596,Leo Miolane,0.0,0,Mathematics,N/A,0
1974,2596616,Alejandra Rosenberg,0.0,0,Spanish,N/A,0
1975,2597588,Sylvan Solloway,0.0,0,Journalism,N/A,0
1976,2597661,Finbarr Flood,0.0,0,Art History,N/A,0
1977,2597872,Tania Lupoli,0.0,0,Chemistry,100,0
1978,2615892,Senada Ka,5.0,1,Computer Science,100,5
1979,2616162,Neal Meyer,4.0,1,Sociology,100,3
1980,2618338,Daniel Inouye,0.0,0,History,N/A,0
1981,2618608,Emelyn Lih,5.0,1,French,100,2
1982,2619381,Jonas Knatz,0.0,0,History,N/A,0
1983,2619715,John Santoro,0.0,0,Communication,N/A,0
1984,2620284,Bogna Konior,0.0,0,Arts & Sciences,100,0
1985,2620451,Edward Kleinert,0.0,0,Information Systems,N/A,0
1986,2620783,Jonathan Foer,0.0,0,English,N/A,0
1987,2621240,Kyle Ferguson,0.0,0,Environmental Science,N/A,0
1988,2622847,Jaz Sufi,0.0,0,Writing,N/A,0
1989,2623304,Shouzhen Wang,0.0,0,History,N/A,0
1990,2626248,Kellie Kennedy,0.0,0,Dental,N/A,0
1991,2626324,Sam Marchiano,1.0,1,Management,0,3
1992,2627651,Tomas Klvana,5.0,1,Business,100,3
1993,2628729,Martin Ignatovski,0.0,0,Anthropology & Geo Sciences,N/A,0
1994,2629254,Licia Fiol-Matta,1.0,1,Spanish,0,5
1995,2629651,Shekaran Saniya,0.0,0,Psychology,N/A,0
1996,2632348,Seth Rosen,0.0,0,Computer Science,N/A,0
1997,2632354,Xiaojing Wang,0.0,0,Neurological Sciences,N/A,0
1998,2635766,Christa Kimlicko Jones,0.0,0,Theater,N/A,0
1999,2637024,Jenna Lawrence,0.0,0,Anthropology,N/A,0
2000,2637035,Mateo Guerrero,5.0,1,Spanish,100,2
2001,2637253,Jake Friedman,0.0,0,Film amp Television,N/A,0
2002,2637938,Glennys Farrar,5.0,2,Physics,100,3
2003,2638506,Jennifer Buonocore,2.0,1,Art History,0,3
2004,2638729,Jason Shames,0.0,0,Hospitality,N/A,0
2005,2639466,Raquel Rose,0.0,0,Psychology,N/A,0
2006,2639990,Tracy Cai,0.0,0,Education,N/A,0
2007,2641484,Natasha Penn,0.0,0,Nursing,N/A,0
2008,2642044,Eric Tracy,0.0,0,Philosophy,N/A,0
2009,2491582,Elizabeth Molkou,5.0,2,French,100,2.5
2010,2608071,Maxwell Austensen,0.0,0,Public Policy,N/A,0
2011,2608273,Timothy Valshtein,5.0,2,Psychology,100,2.5
2012,2643088,Nicolas Baudouin,4.0,1,Art & Visual Culture,100,3
2013,1771657,Jean-Phillippe Schmitt,4.7,18,French,100,1.8
2014,2643119,Isabelle Coydon,0.0,0,French,N/A,0
2015,2643120,Mariame Camara,0.0,0,French,N/A,0
2016,2514699,Joseph Pfender,5.0,3,Music,100,2.3
2017,2644336,Hannah Kingsley-Ma,5.0,1,Writing,100,2
2018,2644345,Jialin Liu,0.0,0,Education,N/A,0
2019,1116522,Michael Ward,2.5,18,Chemistry,60,3.4
2020,2543168,Jonathan Prober,0.0,0,Finance,N/A,0
2021,2544296,David Barnes,0.0,0,Environmental Public Health,N/A,0
2022,2544534,Marni Vassallo,5.0,1,Teaching & Learning,100,1
2023,2544628,Karen Goldferer,5.0,1,Public Administration,100,4
2024,2545487,Roy Nathanson,3.0,1,Liberal Studies,0,1
2025,2545543,Emanuela Bianchi,0.0,0,Literature,N/A,0
2026,2546553,Abdellatif Bentahar,0.0,0,Engineering,N/A,0
2027,943873,Arthur Matthews,4.8,7,Not Specified,100,2
2028,2645928,Alexander Nagel,0.0,0,Art History,N/A,0
2029,2279279,Emilio Zappa,4.8,5,Mathematics,100,3.2
2030,2647089,Lekeisha Dawkins,0.0,0,Social Work,N/A,0
2031,2647090,Jason Fox,0.0,0,Social Work,N/A,0
2032,2555766,Martina Neuman,5.0,2,Mathematics,100,2.5
2033,2571804,Joseph Giacomelli,5.0,2,Writing,100,2
2034,2576329,James Ou,5.0,1,Marketing,100,3
2035,2553665,Kavita Kulkarni,3.7,6,Communication,50,3.2
2036,2554063,Jennifer Pineo-Dunn,1.0,1,Classics,0,4
2037,2554323,Caroline Potter,0.0,0,Graphic Arts,N/A,0
2038,2555181,Adam Yaghi,1.0,1,Writing,0,5
2039,2556045,Joe Mcarthy,5.0,1,Social Work,100,2
2040,2556984,Thomas Stolfi,4.7,3,Marketing,90,4
2041,2557182,Ying Rong,3.0,1,Business,0,1
2042,2557183,Jie Yuan,5.0,1,Asian Studies,100,3
2043,2560607,Xinying Cai,4.5,2,Neurological Sciences,100,4
2044,2561801,Matthew Santirocco,5.0,1,Classics,100,3
2045,2566719,Melody Yousefian,5.0,1,Administration,50,3
2046,2568259,Kastanis Demetrios,0.0,0,Finance,100,0
2047,2571253,Lawrence Wu,4.5,4,Sociology,100,2.2
2048,2578283,Aria Halavati,4.0,1,Mathematics,0,4
2049,2579384,Touseef Mirza,0.0,0,Engineering,N/A,0
2050,2579567,Jennifer Jacquet,3.3,3,Environmental Science,67,3.3
2051,2647544,Michael O'Neil,0.0,0,Mathematics,N/A,0
2052,1413497,Maria Gouskova,3.8,6,Linguistics,67,3
2053,2590040,Gary Thoms,4.0,3,Linguistics,100,2
2054,686184,Deena Engel,4.0,39,Computer Science,48,2.6
2055,1990315,Francisco Seijo,2.1,4,Political Science,50,2.2
2056,2106438,Christina Van Houten,3.3,6,Writing,50,3.2
2057,2588666,Yen-chung Chen,0.0,0,Biology,N/A,0
2058,2588959,Stephanie Papa,5.0,3,Writing,100,3
2059,2589365,Ramesh Raghavan,3.0,1,Social Work,0,4
2060,2590004,Leslie Huang,0.0,0,Data Science,N/A,0
2061,2590158,Edward Yang,4.0,2,Computer Science,50,5
2062,2590441,Dee La Duke,0.0,0,Writing,N/A,0
2063,2590713,Richard Hull,1.5,2,Computer Science,0,5
2064,2591306,Sienna Peck,4.5,2,Music,100,2.5
2065,2593747,Laura Rojas,5.0,2,Spanish,100,2.5
2066,2593832,Laine Nooney,5.0,4,Communication,78,3
2067,2598432,Joseph Vinciguerra,0.0,0,Film & Television,N/A,0
2068,2599454,Diane Hodson,5.0,1,Film & Television,100,4
2069,2599689,Kara dean-assael,1.0,1,Social Work,0,1
2070,2599690,Irvin Irbarguen,5.0,1,History,100,2
2071,2599698,Elizabeth Ellis,5.0,1,History,100,2
2072,2600115,Kimberly Thomas,2.0,1,Expository Writing,0,3
2073,2600162,Sam Azulys,0.0,0,Film & Television,N/A,0
2074,2600252,Andrea Gadberry,5.0,1,Humanities,100,3
2075,2600364,Charles Puelz,0.0,0,Mathematics,N/A,0
2076,2600437,Michelle Lee,0.0,0,Social Science,N/A,0
2077,2600549,Mary Nittolo,5.0,1,Graphic Arts,100,3
2078,2495120,Victoria Kiechel,2.0,5,Professional Programs,20,4.6
2079,2652246,Marissa Davis,0.0,0,Writing,N/A,0
2080,1852405,Adam Scher,4.3,12,Computer Science,88,1.8
2081,2031603,Meredith broussard,4.0,2,Journalism,0,3
2082,1364325,Mohamad Bazzi,4.2,12,Journalism,100,2.5
2083,339328,Dennis Geronimus,4.2,38,Art History,50,3.8
2084,2652874,Camila Rivera,0.0,0,Spanish,N/A,0
2085,2372436,Juliet Stanton,4.2,9,Linguistics,89,3.2
2086,2602953,George Thurston,0.0,0,Biology,N/A,0
2087,2603656,Hassan Abdulhaqq,4.0,1,Hospitality,100,2
2088,2604524,Sandra Barbosu,5.0,2,Management,100,3.5
2089,2605161,Normajean Cefarelli,5.0,1,Psychology,100,4
2090,2606095,Figen Geerts,4.0,1,History,0,3
2091,2607799,Rebecca Weis,3.0,1,Psychology,0,4
2092,2607864,Sabrina Dycus,5.0,1,Sociology,100,1
2093,2608032,Ingrid Sierakowski,5.0,1,Adult Basic Education,100,3
2094,2137828,Nicholas Rynearson,5.0,1,Classics,100,3
2095,325466,Chris Rzonca,2.9,43,Asian Studies,75,3.1
2096,2658815,Sara Franklin,1.0,1,Humanities,0,3
2097,835985,Darrell Wilson,4.6,12,Film & Television,84,1.9
2098,2467393,Faiyaz Jaffer,4.3,3,Religious Studies,67,1.7
2099,2145822,Ali Alnaemi,4.3,4,Middle Eastern Studies,100,3
2100,2320543,Simon Trujillo,2.5,4,English,50,3
2101,2555605,Thomas Murphy,5.0,1,French,100,3
2102,2655292,Jennifer Benetato,5.0,1,Social Work,100,3
2103,2473906,Zoila Del-Villar,5.0,11,Social Work,100,2.1
2104,2639074,Chris Bogia,5.0,1,Art Studio,100,2
2105,2393256,Shadi Harouni,3.0,2,Art,50,2
2106,2655585,Arturas Rozenas,2.0,1,Political Science,0,4
2107,733444,John Shovlin,4.6,15,History,100,3.4
2108,1388708,Donna McCabe,4.1,14,Nursing,67,3.5
2109,2656070,Wensi Yang,0.0,0,Psychology,N/A,0
2110,2614721,Dantae Elliott,0.0,0,Spanish,N/A,0
2111,2615334,Zadie Smith,0.0,0,English,N/A,0
2112,2616325,Daniel Shiffman,5.0,1,Interactive Telecommunications,100,3
2113,2618079,Jean Medor,5.0,1,Chemistry,100,1
2114,984944,Helga Tawil-Souri,4.7,19,Communication,100,3.3
2115,991112,Marita. Sturken,4.1,8,Communication,67,3.4
2116,2399818,Pamela Bartock,5.0,3,Nursing,100,3
2117,1540827,Tom Kwok,3.8,19,Chemistry,67,3.1
2118,2657280,Luis Rodriguez,4.0,1,Education,100,3
2119,2657351,Carla Sampson,1.0,1,Health Care Administration,0,3
2120,1781844,Andrea Bonezzi,4.4,21,Marketing,63,3
2121,595327,Gregory Erickson,4.5,14,Writing,100,2.6
2122,1354868,Jenn Carpenter,5.0,4,Finance,100,4.5
2123,2148217,Elana Needle,2.5,2,Social Work,67,2.5
2124,1566888,Louise Harpman,3.8,10,Interdisciplinary Studies,50,4.1
2125,1820796,Yiwei Dou,3.8,15,Accounting,50,2.6
2126,2402268,Shuyang Ling,2.8,21,Mathematics,43,4
2127,2541494,Philip Kennedy,1.5,6,Middle Eastern Studies,17,3.5
2128,1080049,Alexander Perez-Heredia,4.3,5,Spanish,100,2.6
2129,2658050,Marisa Tramontano,5.0,1,Interdisciplinary Studies,100,3
2130,1288723,Juliet Fleming,3.0,8,English,50,4.3
2131,2012710,Josephine Hendin,3.5,2,English,50,2.5
2132,23079,Jo Hendin,3.8,15,English,67,2.1
2133,250318,Susan Murray,4.2,17,Communication,100,2.5
2134,754430,Craig Burton,4.3,22,Communication,100,1.8
2135,2626513,Jerrod Delaine,5.0,1,Real Estate,100,3
2136,1832220,Valerie Deacon,4.3,8,History,50,2
2137,2627502,Tara Slough,5.0,3,Political Science,100,1.3
2138,448719,Roberto D'Alimonte,3.8,8,European Studies,100,4.5
2139,2602672,Yang Feng,4.9,36,Statistics,100,3.1
2140,719963,Katherine Hurbis-Cherrier,4.3,11,Film & Television,100,3.5
2141,2662789,Michah Gottlieb,0.0,0,Hebrew,N/A,0
2142,1621232,Michah Gottlieb,4.1,7,Religious Studies,84,3.1
2143,2621559,Maria Abascal,3.0,1,Sociology,0,2
2144,2662898,Carol Bergman,0.0,0,Writing,N/A,0
2145,1570276,Alice Wang,3.3,2,Art,100,2
2146,2190591,Romi Mukherjee,4.5,14,Religious Studies,86,2.8
2147,2042942,Alrick Brown,5.0,4,Film Television,100,4
2148,831020,Dan Kellum,3.5,33,Writing,72,3.5
2149,1821233,Colleen Pearl,4.7,16,Writing,100,3.9
2150,2663672,Mariagnes Cianni,0.0,0,Professional Programs,N/A,0
2151,2663673,Michael Woodward,0.0,0,Professional Programs,N/A,0
2152,2663862,Yuanzhe Pang,5.0,1,Computer Science,100,5
2153,2663865,Sean Welleck,5.0,1,Computer Science,100,5
